1436, 306, 727
1431, 230, 603
1286, 149, 584
1250, 103, 394
1432, 1, 212
1624, -95, 192
1624, -95, 192
1461, -53, 496
1019, -20, 922
789, 57, 1085
-,-,-
-1317, 84, 1173
-1543, 331, 1837
-1688, 405, 1998
-1493, 425, 1998
-1430, 393, 1998
-1194, 461, 1938
-301, 529, 1237
481, 338, 907
481, 338, 907
816, 184, 1076
1073, 64, 513
1291, 23, 107
1448, 14, 252
1438, 18, 542
1438, 18, 542
1382, 58, 819
1211, -14, 1051
-,-,-
-581, -97, 979
-1279, -108, 1204
-1639, -46, 1073
-1136, 197, 1647
-1155, 302, 1998
-1361, 488, 1998
-1186, 709, 1956
-862, 696, 1733
-223, 570, 1209
538, 490, 744
998, 371, 720
998, 371, 720
1351, 174, 660
1471, 106, 416
1503, 292, 610
1588, 145, 921
1605, -2, 906
1605, -2, 906
1501, 53, 1028
1445, 181, 1035
1181, 90, 963
904, 110, 849
-,-,-
-1098, -188, 1246
-1542, 42, 1468
-1562, 366, 1991
-1568, 568, 1998
-1455, 478, 1985
-687, 440, 1598
-6, 354, 1262
-6, 354, 1262
361, 267, 1080
847, 285, 1153
940, 243, 1070
940, 276, 642
961, 238, 233
961, 238, 233
1003, 170, 464
1195, 113, 822
1300, 62, 1079
1409, 9, 1027
1256, 89, 1078
995, 157, 1030
995, 157, 1030
-,-,-
-1009, -380, 967
-1494, -277, 1122
-1583, -96, 1656
-1350, -65, 1998
-1947, 94, 1998
-1712, 380, 1998
-565, 342, 1998
-43, 138, 1998
84, 311, 1594
386, 512, 1058
1091, 135, 1094
1551, -35, 1297
1551, -35, 1297
1344, 41, 879
1473, 72, 369
1526, 34, 321
1287, 17, 380
1083, 9, 488
1083, 9, 488
1108, -40, 673
1042, -38, 815
-,-,-
-686, -161, 646
-1181, -130, 953
-1674, 26, 1622
-1973, 269, 1998
-1880, 331, 1998
-1212, 164, 1998
-432, 248, 1998
-569, 364, 1977
222, 409, 1632
1001, 355, 1273
1131, 212, 976
1169, 190, 1072
1066, 221, 1184
1066, 221, 1184
1228, 151, 939
1380, 87, 575
1299, 60, 583
1199, 59, 870
1058, -4, 1056
-,-,-
-876, 146, 656
-1487, -61, 1206
-993, 260, 1994
-1835, 172, 1998
-1998, 536, 1998
-1394, 659, 1998
-211, 526, 1998
76, 291, 1716
67, 246, 1151
867, 217, 986
1262, -68, 754
1262, -68, 754
1216, -53, 609
1293, 32, 613
1118, 48, 705
1224, 113, 768
1202, 77, 843
1202, 77, 843
1160, 110, 724
-,-,-
-499, -202, 1260
-785, 27, 1407
-1719, 39, 1708
-1499, 222, 1998
-1521, 405, 1998
-1727, 387, 1930
-1571, 403, 1995
-460, 265, 1428
182, 204, 766
759, 88, 545
759, 88, 545
1074, -80, 852
1210, -16, 1186
1138, 109, 1246
1354, 290, 1047
1635, 150, 835
1663, 54, 716
1460, 176, 912
