758, 983, -134
771, 707, -429
698, 376, -698
752, -72, -937
752, -72, -937
906, -731, -909
1433, -1297, -788
1873, -1794, -401
1770, -1998, 780
1336, -1926, 1368
-,-,-
-118, -449, 1644
-291, -232, 1542
-103, -54, 1564
-127, 183, 1956
-303, 426, 1998
-220, 683, 1926
-334, 899, 1797
-398, 1108, 1739
-472, 1306, 1550
-276, 1435, 1423
-30, 1487, 1423
40, 1509, 1340
50, 1510, 944
265, 1431, 504
265, 1431, 504
500, 1233, 204
709, 942, -18
880, 649, -268
905, 353, -613
903, 61, -846
1072, -271, -762
1144, -779, -528
1136, -1370, -462
1179, -1865, 0
1179, -1865, 0
1516, -1998, 692
-,-,-
-6, -159, 1987
77, 282, 1940
-488, 897, 1998
-498, 1368, 1998
-378, 1534, 1935
-491, 1682, 1884
-420, 1802, 1698
-146, 1718, 1453
201, 1597, 1273
590, 1380, 890
659, 1121, 727
636, 971, 439
636, 971, 439
515, 766, 160
588, 523, -29
717, 241, -84
864, -92, -96
892, -455, -79
892, -455, -79
788, -762, -93
749, -1060, -183
862, -1361, -301
888, -1725, -242
990, -1939, 60
1048, -1942, 459
753, -1618, 813
331, -1171, 1089
-,-,-
45, 339, 1984
-138, 815, 1994
-350, 1399, 1746
-640, 1691, 1455
-446, 1797, 1249
-313, 1755, 1269
-143, 1777, 1121
212, 1739, 704
502, 1513, 429
502, 1513, 429
676, 1308, 330
738, 1065, 169
705, 811, 153
511, 618, 67
454, 476, -133
778, 228, -133
778, 228, -133
1179, -96, -303
1056, -577, -145
836, -1154, 233
887, -1746, 400
1100, -1998, 631
1315, -1998, 869
1078, -1872, 1300
406, -1243, 1729
-340, -557, 1940
-787, 90, 1998
-1014, 473, 1998
-,-,-
238, -415, 1397
164, -242, 1749
164, -242, 1998
45, 69, 1998
-537, 385, 1998
-599, 801, 1998
-467, 1081, 1988
-536, 1197, 1826
-642, 1328, 1538
-616, 1528, 1265
-406, 1722, 1207
-107, 1774, 1136
193, 1648, 863
559, 1489, 501
960, 1195, -78
1220, 795, -581
1285, 392, -800
1285, 392, -800
1133, -29, -905
975, -557, -1009
881, -1162, -552
1030, -1792, 124
1456, -1998, 398
1947, -1998, 615
1468, -1998, 1209
561, -1649, 1495
42, -941, 1750
-,-,-
-17, -849, 1327
111, -726, 1086
357, -421, 1660
130, 94, 1998
-282, 535, 1998
-650, 960, 1998
-818, 1304, 1998
-776, 1498, 1998
-496, 1707, 1741
-316, 1825, 1384
-31, 1861, 1220
281, 1825, 1299
281, 1825, 1299
500, 1772, 1181
463, 1626, 512
449, 1375, -152
617, 1025, -588
938, 589, -719
1242, 27, -694
1307, -611, -431
1297, -1196, -367
1170, -1757, -463
1311, -1998, -514
1557, -1998, 192
1500, -1998, 1018
972, -1855, 1316
298, -1216, 1480
-,-,-
451, -796, 1429
50, -694, 1551
-102, -157, 1944
-134, 616, 1998
-589, 1280, 1998
-1054, 1597, 1988
-816, 1775, 1901
-580, 1926, 1981
-365, 1994, 1936
-58, 1996, 1399
144, 1910, 840
144, 1910, 840
418, 1713, 560
692, 1449, 272
920, 1128, 48
956, 775, -412
852, 421, -904
953, 54, -1090
1117, 54, -799
1117, -355, -799
1262, -775, -554
1239, -1198, -502
1258, -1553, -228
977, -1924, 545
804, -1998, 1261
863, -1962, 1529
658, -1579, 1852
255, -988, 1998
-,-,-
271, -1049, 1619
167, -1026, 1591
114, -749, 1703
-17, -367, 1957
-192, 43, 1998
-382, 561, 1998
-384, 888, 1880
-260, 1115, 1677
-312, 1314, 1823
-422, 1594, 1762
-486, 1870, 1425
-304, 1987, 1027
-39, 1992, 902
225, 1912, 1015
225, 1912, 1015
584, 1795, 873
761, 1618, 443
891, 1385, -15
757, 1061, -299
750, 784, -372
1004, 361, -484
1359, -254, -675
1631, -1020, -818
1799, -1739, -565
1634, -1998, 303
1387, -1998, 921
1348, -1998, 913
834, -1834, 1299
-,-,-
223, -662, 1630
267, -561, 1340
378, -56, 1886
-163, 420, 1998
-783, 879, 1998
-815, 1182, 1998
-731, 1432, 1998
-482, 1622, 1782
-329, 1762, 1337
-189, 1788, 1194
104, 1799, 1362
104, 1799, 1362
415, 1755, 1124
523, 1626, 706
682, 1463, 417
842, 1158, 137
1030, 858, -58
1164, 560, -558
1146, 238, -886
1065, -183, -662
884, -817, -295
1228, -1377, -128
1944, -1747, -351
1763, -1998, -28
727, -1998, 854
106, -1994, 931
106, -1994, 931
576, -1652, 917
531, -1083, 1844
-,-,-
461, -1141, 1347
743, -898, 1517
530, -575, 1705
68, -12, 1997
-491, 483, 1998
-536, 936, 1997
-616, 1355, 1998
-856, 1637, 1998
-926, 1759, 1920
-670, 1931, 1772
-327, 1986, 1531
138, 1934, 1385
429, 1842, 1231
723, 1708, 723
963, 1502, 176
963, 1502, 176
